Ticker,Description,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
APPS,"Digital Turbine, Inc.",0.1310616,0.13926436,-0.30990051,-0.19595036,-0.58555628,-3.91447886,-4.33557677,4.56800684,-14.98122131,-19.46237976,8.06223479,143.79736737,3.8843174,6.76401477
INGR,Ingredion Incorporated,-0.04568818,-0.09133463,-0.31894293,-0.22233624,0.13731548,0.10296305,-0.70358602,-0.40974277,-8.3961474,-4.26695842,11.22410067,6.72033175,0.6520347,1.10243454
PACB,"Pacific Biosciences of California, Inc.",0.13605442,0.2212766,0.34083163,-0.10179844,-0.23720773,-2.87318362,-5.82772975,-6.06834877,1.23924269,-8.32294264,13.3770239,333.77581121,2.5059285,6.20834795
REYN,Reynolds Consumer Products Inc.,-0.07171029,0.16172507,0.21574973,0.21574973,0.03589375,-1.17062788,-1.83227625,-1.48514851,-8.35526316,-4.45816187,-7.25699068,-14.22413793,0.70241225,1.91197691
QDEL,Quidel Corporation,0.20712806,0.23576481,0.25725311,0.17493128,0.45106322,0.49462366,-1.19811121,8.7165568,24.70201032,7.83016691,-21.96493181,-8.19253438,0.28877005,2.39434588
MP,MP Materials Corp.,0.06099421,0.06099421,0.06099421,-0.30385901,-0.8881102,-4.93039443,-4.62612744,-2.35329163,-2.67220903,-16.59033079,1.89617656,126.06896552,1.3993255,5.44342508
PRI,"Primerica, Inc.",0.02711864,-0.0033888,0.03050951,0.26162889,-0.3040746,-0.59960924,-2.90866017,-3.53079639,-9.5124195,-2.72943038,10.16202494,21.8935889,1.132131,1.50555215
DCP,"DCP Midstream, LP",0,-0.08952551,-0.2324334,0,-0.4637888,0.50432277,-0.14316392,7.06062932,-3.59364202,11.7340809,50.64794816,125.3634895,1.2548985,3.67272727
WOOF,"Petco Health and Wellness Company, Inc.",0.13673655,-0.15905476,0.18239854,0.48021953,-0.3402132,1.38504155,1.10497238,1.99721319,-8.84184309,2.18706375,,,1.1586307,8.07565012
BOKF,BOK Financial Corporation,-0.0357313,0,-0.08333333,0.10734733,-0.21400547,-1.37388445,-2.73306312,-4.61101647,-6.94659871,-10.89539571,22.6489486,53.96883593,1.0666524,2.40172064
LHCG,LHC Group,-0.0874795,-0.17480607,0.06023107,0.23036419,1.14573532,3.05386522,-0.0655666,-2.06682373,-9.89260026,-0.00546717,-14.26026627,-11.761868,1.0198613,4.5203215
WTS,"Watts Water Technologies, Inc.",0.01745607,0.15732432,-0.04070714,0.35028315,0.9158692,0.76223981,1.54818886,0.16319869,21.16618487,41.47526138,41.20788825,74.36079545,0.7046404,1.82818601
FRPT,"Freshpet, Inc.",0.03760247,0.01503759,-0.0075171,0.02255809,-0.60524546,1.76740627,0.18830973,3.80053067,-21.09041291,-9.9580287,-6.32438904,20.69872958,1.780136,3.2898503
TLRY,"Tilray, Inc. - Class 2",0.03904725,0.00078065,0.078125,-0.35005834,-0.69767442,-3.7593985,-5.81309787,-6.50109569,-40.27064862,-46.8879668,54.96368039,126.54867257,4.2567844,4.385278
NYCB,"New York Community Bancorp, Inc.",0,0,-0.324412,-0.08130081,0.08143322,-1.36436597,-1.68,-1.8370607,3.01760268,-2.92259084,16.492891,37.9349046,0.3546835,1.79445351
ROLL,RBC Bearings Incorporated,-0.47155123,-0.52907701,-0.45605215,-0.33410549,-0.69023681,-0.81229031,-2.15990246,-2.95438839,12.17174239,18.87201735,25.49151028,76.45488102,1.2961806,1.88094811
HOG,"Harley-Davidson, Inc.",0.02696145,-0.06734007,0.01347891,-0.14802853,0.02696145,-3.51105332,-5.26046987,-6.14722995,-22.09155817,2.51450677,1.08991826,28.6407767,0.3564106,4.23726516
ORCC,Owl Rock Capital Corporation,-0.06877579,0.03442341,-0.13745704,-0.05709058,-0.17176228,-0.47945205,-1.62491537,-0.47945205,-1.42469471,3.19602273,14.77093207,17.65182186,0.735569,1.21023513
LEGN,Legend Biotech Corporation,0,-0.20314881,-0.10167768,-1.08230556,-1.18179532,-2.09319711,0.8988187,2.61164795,-4.05372405,62.02061856,39.52414773,31.75720993,0.79848105,2.57521673
ASH,Ashland Global Holdings Inc.,0.06415054,0.06415054,-0.03204443,0.16053082,-0.42557719,1.10222606,-0.39391036,2.68905718,-0.21331058,6.79146216,18.13131313,26.10863998,1.3182427,2.46053348
LAZR,"Luminar Technologies, Inc.",0.06053269,-0.03023889,-0.15101178,-0.15101178,0.97739768,-4.00696864,-4.34027778,-4.89067894,-32.33729022,-33.9592489,-51.38235294,34.71882641,0.7946568,6.53111522
DV,"DoubleVerify Holdings, Inc.",-0.05578801,0.02791736,0.19574944,0.18174193,-0.25055679,-2.50340136,-4.22346966,-1.37627305,0.27987685,,,,2.547912,4.31450468
WCC,"WESCO International, Inc.",-0.04458315,-0.02675466,0,-0.10702183,0.04015885,-1.14648558,-2.98597888,-4.21295505,2.2252622,24.4752915,42.78980892,143.99216369,2.4898508,2.73849203
VVV,Valvoline Inc.,0.06420546,0.08026971,0.14457831,0.30571199,0.30571199,1.10317975,1.36629798,3.31564987,-8.88888889,18.8859214,34.65859983,53.8005923,0.8778807,1.38233859
UPWK,Upwork Inc.,0.17074559,0.13654984,0.11376564,0.41077134,0.38786219,-2.87102473,-1.72067039,-1.63274435,-11.16946072,-4.55729167,27.40440324,192.12886084,3.3589323,4.79041916
IMAB,I-MAB,-0.61596144,-0.48937454,0.40584416,0.2972973,-0.0538648,0,3.96150091,5.09024253,-1.97290543,43.65844256,58.0699894,90.71136131,-0.00309871,4.32823594
ALTR,Altair Engineering Inc.,0.16200891,0.18906144,0.28250497,0.05394471,-0.61620898,-0.57648478,-1.21220194,0.22976078,13.65517241,24.13793103,27.46648333,86.56603774,1.6866136,2.2343028
BPMC,Blueprint Medicines Corporation,-0.07861223,-0.05242189,-0.24068648,-0.71860029,-0.74444271,-0.41797283,-2.56619978,2.1764769,14.86079306,-0.74984378,-15.02452073,33.81072732,0.4800733,3.06970795
CR,Crane Co.,-0.12552301,-0.28198433,-0.34443169,-0.29239766,-0.30280881,0.46267087,-1.77855454,-6.12164685,4.95441063,4.85074627,23.02343549,70.63761386,1.2950552,1.68204587
HELE,Helen of Troy Limited,0.24204703,0.0172503,-0.30091996,-0.60003429,-0.92910998,-2.77591131,-3.35629305,-3.21083657,3.01236985,0.99904022,4.19460822,16.48301887,0.7758967,3.76378975
SHLS,"Shoals Technologies Group, Inc.",0,0.063593,0.04768717,0.60741688,-0.56872038,-3.19901569,-5.83482944,-3.37734111,7.66335956,-7.0310192,,,3.8080227,5.45865633
TMX,"Terminix Global Holdings, Inc.",0.16814258,0.05598477,-0.29011381,-0.29011381,0.13446885,4.85915493,5.55293006,7.30242613,-11.68446026,-7.89690722,-12.4289355,9.08424908,0.6830971,5.27175181
KBR,"KBR, Inc.",0.10152284,0.17780036,0.16507937,0.21598272,0.3562341,0.6122449,-2.06108766,1.28402671,-0.17717034,18.26086957,27.5137407,58.77616747,1.5117955,2.00668896
NATI,National Instruments Corporation,0.28957529,0.24119633,0,0.09633911,0.94729172,0.26550809,-1.58730159,-0.66953611,1.19366626,-1.00095329,-5.46199363,17.31149393,1.1179824,1.93059629
ICUI,"ICU Medical, Inc.",0.02691583,0.25435486,0.5080653,1.67278981,-2.19565381,26.22584717,28.21777296,30.4238776,27.05859356,28.10405991,21.21777239,33.23084807,1.0209448,31.675
NVT,nVent Electric plc,0.06105006,0.13746754,0.13746754,0.45969966,0.83051369,-1.79802218,-3.16193853,-4.62747381,0.92392978,12.45710364,40.70416488,76.5625,1.127192,3.82700685
CLH,"Clean Harbors, Inc.",0.13847676,0.18802573,0.20785905,0.41160426,0.18802573,0.46668653,-1.44165206,-1.40323524,6.60625856,12.47220987,32.95663601,77.94583187,1.9242945,1.52492375
SGFY,"Signify Health, Inc.",-0.04103406,-0.16393443,-0.36809816,-0.69302894,-1.53597413,-4.28796223,-7.31428571,-6.38707195,-14.33098592,-13.47795164,,,0.9602449,5.91666667
FL,"Foot Locker, Inc.",0.07554297,0.21749409,0.4549763,0.15120015,-0.39473684,-0.95362752,-7.36271424,-6.56200388,-14.59206708,-6.5290277,30.98417409,57.3677956,1.0453979,2.9731275
VICR,Vicor Corporation,0.27143541,0.2874481,0.13553376,0.35956852,-0.11928429,-0.74278941,-1.8671875,1.81567642,35.06451613,32.61190878,36.20689655,48.65088757,1.5564103,1.94135653
IDA,"IDACORP, Inc.",0.0092285,0.05539655,-0.15662429,0.03692421,0.29615919,2.30362538,1.18591839,2.85714286,8.81703153,14.32791728,12.83973758,26.10264169,0.4170733,3.47420522
TWST,Twist Bioscience Corporation,0,-0.24265301,-0.09900099,-0.34117436,-1.14537774,-2.9296021,-3.23424287,-1.95212437,3.96178702,-12.21132553,-21.4381768,68.25829923,2.6479251,4.15338373
SLM,SLM Corporation,0.02795639,-0.05586592,-0.33426184,-0.30649206,-0.77648364,0,-2.13347921,-4.58666667,-12.17476681,8.81995134,44.39063761,136.32760898,0.91527915,2.0609825
EVR,Evercore Inc.,-0.07971592,-0.15207473,-0.15930485,-0.13761136,0.15981403,0.04355717,-0.49819495,-1.31051275,-1.73975045,2.18745366,25.69317767,124.51938742,1.0489566,1.61515307
LFST,"LifeStance Health Group, Inc.",-0.30832477,-0.44474855,-0.44474855,-0.34246575,-1.9541779,-4.26789232,-10.27692308,-1.88425303,,,,,-0.339579,6.01243953
TKR,Timken Company (The),-0.0279603,-0.14661733,-0.2093218,-0.04193458,1.28895184,0.91743119,-0.91463415,-2.77400054,-18.19221968,-10.7922645,-7.57497415,28.02148612,0.8406822,3.69408369
ESI,Element Solutions Inc.,0,0.04554771,0.02276867,0.18244014,0.71068317,0.27384756,-2.48557479,-3.34359877,-7.68907563,7.17073171,23.9142696,91.87772926,0.9805425,1.61737523
MDLA,"Medallia, Inc.",0.0296472,0,0.0148214,0.0148214,0.0148214,-0.05925926,-0.35450517,-0.11844833,21.1566092,18.55887522,1.53521975,3.75269148,1.153255,0.17798873
BWXT,"BWX Technologies, Inc.",0,-0.01752848,0.01753463,0.11408513,-0.19247594,-0.6271777,-0.76548365,-0.67908758,-11.11111111,-6.53776831,-5.37491705,-2.16123499,0.51563364,1.68445189
RCM,R1 RCM Inc.,0.15495868,0.31039834,-0.05154639,-0.23154103,-0.48755453,-3.1968032,-2.31854839,-1.72413793,-12.93800539,-27.49719416,-19.31723564,20.07434944,0.6357811,3.8920602
AMN,AMN Healthcare Services Inc AMN Healthcare Services Inc,-0.00876501,0.03507541,-0.14005602,0.4048583,0.8709492,0.96426044,-2.22736229,0.53735025,20.12419745,50.32929399,67.22344322,109.18255132,0.6447631,2.49081624
NOVT,Novanta Inc.,0.2306425,0.0855432,0.21083147,0.2306425,-0.13459834,1.98911363,-0.66758296,-0.94635165,10.64372676,19.72075412,28.37929284,52.51733494,1.358588,3.81596752
CERT,"Certara, Inc.",-0.4673559,-0.57999717,-0.05688282,1.59005493,-4.97566252,-8.51340797,-6.96319831,4.67679476,33.5106383,31.65979768,4.21115065,,0.69085145,14.65783703
CIT,CIT Group Inc (DEL),0.08307948,0.11080332,-0.20250368,-0.07373272,-0.29427993,-1.09549023,-1.54489277,-2.25550343,1.53701968,7.39492466,50.8913649,191.70705439,1.4800041,1.8306213
LAZ,"Lazard LTD. Lazard, LTD.",0.25327142,0.23211648,0.14674133,-0.21008403,-0.46310848,-1.41137401,-1.79863552,0.21097046,1.12837982,12.55924171,12.29314421,49.27718416,1.1688255,1.87856389
ALLK,Allakos Inc.,-0.0201796,0.26307801,0,-0.45207957,-0.4270713,0.52791878,1.98784633,11.05877075,7.26898494,-17.59320905,-29.27142857,9.83915696,0.32640877,2.45700246
NCR,NCR Corporation,0.22156573,0.14760148,0.12297098,-0.35491372,-0.59821756,-1.88178528,-2.65677358,-4.26082863,-15.28848157,10.69678824,8.25126431,103.14685315,1.4701191,2.61470153
UNM,Unum Group,0.13407393,0.01913143,0,0.09573042,-0.15622076,-0.41920732,-1.06020447,-1.84072126,-15.62802712,-10.84953941,13.90584133,39.73262032,1.2218949,1.63744943
TFSL,TFS Financial Corporation,-0.02636436,0.07917656,-0.02636436,0.10559662,-0.26301946,-0.88912134,-2.82051282,-5.2026013,-12.47113164,-10.99107562,7.48723766,28.64901561,0.41480738,1.68783069
ADPT,Adaptive Biotechnologies Corporation,0,0,0,-0.60670008,-0.81600421,-5.25389643,-4.60642875,3.77202643,5.22054718,-6.4764268,-36.25909014,-1.56698877,1.1739994,6.61134904
MMS,"Maximus, Inc.",-0.19687319,-0.16218721,-0.12168975,0.15107496,-0.09274287,-0.56549336,-1.81196581,-1.06786083,-5.38106743,0.20935101,17.72100014,17.04931395,0.8918903,1.19708029
OZK,Bank OZK,0.07301046,0.09737098,-0.12144766,0.24378352,0.88321884,-1.32084534,-2.25975262,-3.15814282,-6.23003195,-5.64867968,31.4039015,85.25698828,0.45811704,2.55779636
HQY,"HealthEquity, Inc.",0.2692856,0.23752969,-0.26784308,-0.04737091,-0.28355388,-3.03867403,-2.46989812,-1.542777,-18.95844023,-17.35775016,-9.36737914,2.49837768,1.3123503,3.65311309
FSLY,"Fastly, Inc.",-0.154833,0.0886918,0.3780298,0.8489723,1.02954342,-2.63157895,-3.31976869,3.53211009,-17.46205888,-34.57022757,-48.33466865,-46.49757023,2.1039872,5.83763898
RRR,"Red Rock Resorts, Inc.",0.09962364,0.12178919,-0.25149463,-0.3196649,-0.56102802,-3.84778912,-2.54255548,-3.37534715,2.33031674,38.02258163,80.63099042,156.84270301,1.5613308,4.5716822
WING,Wingstop Inc.,0.21535846,0.36039615,0.51728058,0.27787229,0.63741392,-0.5568054,0.48306433,2.83836445,20.65647605,44.64168848,33.39117314,33.95711796,1.451333,3.94479586
RDFN,Redfin Corporation,0.04008016,0.17056286,0.18584152,0.23090051,-0.63694268,-3.2583398,-2.97607469,2.69713815,-20.23028946,-28.16820276,-27.32041381,3.80853278,1.7931553,5.20301979
GSHD,"Goosehead Insurance, Inc.",0.10928191,0,0.1481168,-0.25990447,-1.19685478,-4.4614661,-4.92778818,-3.12712904,54.75620374,9.0163306,13.97082398,42.61785356,0.7475277,5.64413265
IONS,"Ionis Pharmaceuticals, Inc.",0.13535463,0.08116883,0,-0.29649596,-0.04053506,-1.54460719,-6.45242915,-7.01710262,0.13542795,-28.60177675,-34.6126636,-30.44214487,0.44963625,2.23250749
HGV,Hilton Grand Vacations Inc.,0.13801035,0.12879781,0.03676555,0.08045977,0.01148633,-0.36621653,-0.66179827,-0.36621653,-6.46755479,8.09535634,38.85167464,91.67767503,1.8280203,1.70178282
OLO,Olo Inc.,0.19897669,0.19897669,0.57061341,0.75746749,0.8583691,-4.31596091,-4.8582996,-8.17921334,-12.11667913,,,,3.3342717,19.6485623
LPRO,Open Lending Corporation,0,0.10960906,-0.77257364,-0.4842615,-1.05922003,-2.14336747,-1.15467885,11.14417095,5.06264383,11.56665762,17.53432494,91.6511194,0.75172865,3.081438
ESNT,Essent Group Ltd.,-0.0216544,-0.10817828,-0.15138408,-0.06277192,-0.51498632,-0.51724138,-1.49381135,-1.95412065,-4.94233937,4.90909091,6.85185185,23.42245989,1.170082,1.2627912
MTG,MGIC Investment Corporation,-0.06578947,-0.03290556,-0.06578947,0.19788918,0.19788918,-0.13149244,-0.58900524,-0.52390308,3.7568306,17.20679012,21.03585657,66.19256018,1.102935,1.49750416
CC,Chemours Company (The),0.0064189,-0.09618467,-0.49497046,-0.22094848,-1.12644772,-5,-6.62271501,-7.01283199,-17.74023231,15.6644395,25.6958451,50.31355523,1.7736775,5.74765844
ELY,Callaway Golf Company,0.01812579,0.34551737,-0.14477018,-0.50486837,-1.71001069,-4.63347165,-0.93390805,-1.7106201,-22.8962818,-8.97689769,14.86880466,38.31494483,1.9965875,6.04515659
ANGI,Angi Inc.,0,0.2955665,0.74220683,0.94199306,0.12491025,-3.96600567,-3.23501427,-4.41729323,-27.61565836,-35.05747126,-22.92535051,-21.22385747,0.44643465,5.77114428
VLY,Valley National Bancorp,0.07949126,0.19896538,0.03972984,0.2388535,0,-1.02201258,-2.17560218,-3.45092025,-10.89879689,-8.56935367,29.12820513,70.13513514,1.1084708,1.35458167
PGNY,"Progyny, Inc.",-0.02623065,0.01749475,-0.11356687,-0.22687609,-1.004329,-2.82168961,-0.98718393,2.32683014,-9.13858868,24.20160765,34.86671385,100.59649123,1.6785736,4.30851064
VMI,"Valmont Industries, Inc.",-0.1119403,-0.02904564,-0.04563558,-0.18229275,-0.68837593,-1.1894508,-1.58503207,-3.19456723,0.09556257,-1.22186231,37.71794432,98.24720211,1.3201919,2.5643157
WEN,Wendy's Company (The),-0.06543075,-0.19603572,-0.34797738,-0.06543075,0.00043649,0.92470277,0.08733624,-0.43440487,-9.08369695,11.96873473,4.5620438,1.88930874,0.6653971,1.23131047
NEWR,"New Relic, Inc.",0.03822143,0.02547771,-0.330033,-0.77088336,-0.60759494,-2.27583634,-3.54731803,-1.73815181,19.20509709,31.53665886,20.1529052,38.07766649,0.546816,3.14904524
AI,"C3.ai, Inc.",-0.05927682,0.11876485,0.09895112,-0.15791552,1.33226485,-1.69030503,-0.01975894,-1.82382615,-18.51851852,-40.16083254,-63.53153153,,0.8699493,4.99066748
JOBS,"51job, Inc.",0.15910899,0.03972984,0.07949126,-0.07936508,-0.31670625,-1.93732935,-2.05194805,-1.796875,2.9343524,18.67820614,7.74285714,14.09984871,0.6385118,2.1378303
INMD,InMode Ltd.,-0.04133008,-0.10273602,-0.25868856,-0.62009712,-1.7577548,-1.9082001,-0.47839737,1.72677262,47.45819028,94.08163265,180.41280539,293.32348597,1.1511222,3.55212736
ABCL,AbCellera Biologics Inc.,-0.21917808,-0.27382256,-0.21917808,-0.21917808,-1.40768814,-3.74670185,-2.66808965,8.70083433,-23.48993289,-43.38919926,-54.67196819,,0.35369006,6.2396466
DRVN,Driven Brands Holdings Inc.,-0.03292723,-0.09871668,-0.11515052,-0.03292723,-0.03292723,-0.19717384,0.629556,1.6398929,4.79641132,11.28618542,,,2.0802612,2.1192053
ANAT,"American National Group, Inc.",-0.02917849,0.02123142,0.05309547,0.02654069,-0.15365867,-1.36097152,-1.64926931,-2.10909091,28.03370023,85.63688307,96.04660841,150.55178833,0.5684075,2.05719753
FLO,"Flowers Foods, Inc.",0.12562814,0.041841,-0.04180602,0.1046682,-0.04180602,0.84352594,-0.45795171,-0.91172814,-2.52751733,2.35445205,5.65620857,0.7585335,0.10064788,1.60269928
AB,AllianceBernstein Holding L.P.,0.05924171,0.27706313,0.15813402,0.01835742,-0.07907695,-0.64705882,-1.53517295,-3.24613328,9.65159056,30.59278351,50.04441812,86.42384106,1.0868168,1.50532516
YY,JOYY Inc.,0.07749535,0.07749535,0.71751677,0.46396709,0.65471551,-3.62740708,-0.0619195,1.99052133,-11.62217659,-43.50223156,-19.27981995,-16.32970451,1.0170882,7.6690533
CDK,"CDK Global, Inc.",-0.04772131,-0.04772131,0.02387775,0.20332496,0.2392917,1.23247946,1.82304327,0.69711538,-21.42187207,-18.37490257,-19.17808219,-6.59977703,0.97212255,2.08182038
HHC,Howard Hughes Corporation (The),0.17469156,0.38293217,0.44887235,0.60307018,0.60307018,-0.08709853,-0.83207262,1.3697117,-14.61667287,-4.89169862,16.26757887,56.12453215,1.0601414,2.08958542
TTEC,"TTEC Holdings, Inc.",0.16756656,0.14892033,0.04649,0.05579319,-0.73800738,-2.08656036,-2.87418655,1.89645363,4.82879719,18.9637994,47.34677088,94.39218524,1.8148168,2.35008859
CERE,"Cerevel Therapeutics Holdings, Inc.",0.23128072,0.11579589,0.40544454,-0.37356322,0.11550679,-3.58731924,-1.47769253,9.50726469,142.10893855,147.46609565,109.10735826,,0.95542043,6.45352279
AR,Antero Resources Corporation,0.06253909,-0.15600624,-0.15600624,-0.49751244,-0.86741016,0.37641154,-1.71990172,16.6180758,16.44832606,54.73887814,193.57798165,479.71014493,1.3589512,5.81977472
QTWO,"Q2 Holdings, Inc.",0.11279044,0.12408347,0.15797788,-0.04504505,-0.15748031,-0.9375,-2.04171725,0.76058576,-6.51922064,-18.1105268,-29.85062831,-1.46536412,1.4080906,1.98660461
AYX,"Alteryx, Inc.",0.04039316,0.13477089,0.02692515,0.12127746,0.80043413,-0.50890585,-2.25,0.43260781,-5.73531278,-13.16189363,-39.00156006,-33.76426534,1.062383,2.25749076
AMBA,"Ambarella, Inc.",0.07988961,0.09442871,0.4007286,0.21818182,1.10051357,0.90895763,0.33527697,32.91493676,42.99366365,23.35125448,49.92376389,189.44491169,2.039641,3.80005734
THG,Hanover Insurance Group Inc,0.03594795,0.12953368,0.17639224,0.32446463,0.42583905,0.83357495,-0.30815537,-1.5568608,0.10074117,8.91794551,18.97878892,41.76092938,0.8813535,1.30267084
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,0.03478664,0.02318841,0.25566531,0.4141341,0.57122872,1.42252528,-0.98703087,2.42193993,-6.40121515,-5.24986271,-8.84404057,9.20253165,0.7588103,1.65199211
NOV,NOV Inc.,0,-0.15760441,-0.40874076,-0.78308536,-1.05427567,-3.06044376,-2.16216216,-3.79650721,-26.29435718,-24.40334129,-7.72032047,10.17391304,1.3181566,4.98023715
COUR,"Coursera, Inc.",-0.02786291,-0.13915948,0.16750419,0.22346369,0.32154341,0.08365867,-9.66524037,-6.70652456,-17.32319742,,,,1.1385343,4.33658817
SIGI,"Selective Insurance Group, Inc.",0.15241114,-0.0729927,0.44020543,0.86572113,0.4893565,0.39110242,-1.47535085,-1.71114036,9.59306204,8.56463125,22.63362198,40.12282497,1.0328261,1.24246525
DSEY,"Diversey Holdings, Ltd.",0.27548209,0.36764706,0.18348624,-0.60679612,0.89313212,-3.47672363,-5.04347826,-6.23926732,-6.02409639,,,,0.15173419,6.52856246
KOD,Kodiak Sciences Inc,-0.05211591,0.32433564,-0.11458333,-0.64756774,-1.12394308,-2.39161409,4.32938105,1.83690805,22.03842728,-24.41484751,-34.71513171,85.9441644,1.918465,2.80393388
CRUS,"Cirrus Logic, Inc.",-0.0116727,0.13443217,0.35145267,0.35733115,1.50491764,1.26477541,2.45156661,2.39034301,9.88968702,13.0658572,4.22141119,51.09347443,0.6706871,3.41457529
PACW,PacWest Bancorp,0.20264632,0.23849273,0.04760771,0.16682555,0.07142857,-0.99009901,-1.26939351,-1.29259694,-5.95611285,6.84304248,65.35433071,127.76572668,1.3536562,2.00793555
HFC,HollyFrontier Corporation,0.0330251,0.06607202,-0.1483435,-0.4600723,-0.29624753,-2.32258065,-1.46436707,-6.34085988,-14.19665628,-26.09226263,17.13733075,41.09972041,1.0700103,3.37748344
SPSC,"SPS Commerce, Inc.",-0.05101669,-0.02187067,0.12045994,0.2522022,1.11332301,2.03884218,1.367534,1.18055043,43.14196242,31.81774488,26.28234644,80.67193676,1.2169898,3.33671896
TENB,"Tenable Holdings, Inc.",-0.02169668,-0.02169668,-0.53960717,-0.66824747,-1.55949583,-1.62254483,-1.41206675,3.85395538,9.01348474,14.54138702,-11.82548794,26.00492207,1.3005018,1.93221812
GBCI,"Glacier Bancorp, Inc.",0.13642565,0.27322404,0.1754728,0.56762576,0.48894974,-1.45789373,-2.11509146,-3.54862937,-11.56825615,-19.06412478,11.64964138,49.63588698,1.1487913,2.51473477
